"Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Customer_Days","marital_Divorced","marital_Married","marital_Single","marital_Together","marital_Widow","education_2n Cycle","education_Basic","education_Graduation","education_Master","education_PhD","MntTotal","MntRegularProds","AcceptedCmpOverall","MntTotal_antes","MntRegularProds_antes"
441550,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,0,1,0,0,0,0,0,0,0,1,46,32,0,32,18
869790,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,49,2393,1,0,0,0,0,0,0,0,0,1,1702,1667,1,1667,1632
765320,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,0,0,0,1,0,0,0,1,0,0,820,790,0,790,760
420810,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,38,2647,0,1,0,0,0,0,0,1,0,0,382,355,1,355,328
884200,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,31,2217,0,0,0,1,0,0,0,0,1,0,2069,1916,3,1916,1763
311580,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,0,1,0,0,0,0,0,1,0,0,72,67,0,67,62
616710,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,52,2185,1,0,0,0,0,0,0,1,0,0,732,704,2,704,676
697190,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,0,0,1,0,0,0,0,1,0,0,801,758,0,758,715
491600,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,1,0,0,0,0,0,0,1,0,0,236,221,0,221,206
909330,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,66,2249,0,0,1,0,0,0,0,0,0,1,1685,1606,1,1606,1527
1137340,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,0,0,1,0,0,0,0,0,0,1,277,274,0,274,271
221480,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,0,0,1,0,0,0,0,1,0,0,49,38,0,38,27
733950,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,33,2262,0,1,0,0,0,0,0,0,1,0,397,386,0,386,375
298190,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,1,0,0,0,0,0,0,1,0,0,39,37,0,37,35
456880,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,52,2314,0,1,0,0,0,0,0,1,0,0,306,297,1,297,288
604910,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,49,2455,0,1,0,0,0,0,0,0,0,1,1028,952,0,952,876
332350,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,34,2303,0,0,0,1,0,0,0,1,0,0,70,64,0,64,58
357010,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,61,2626,0,1,0,0,0,0,0,1,0,0,46,41,0,41,36
315350,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,40,2435,0,1,0,0,0,0,0,0,1,0,51,32,1,32,13
925560,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,60,2229,0,0,0,1,0,1,0,0,0,0,1263,1235,0,1235,1207
673840,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,50,2755,0,0,1,0,0,0,0,1,0,0,1490,1383,1,1383,1276
778700,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,53,2835,0,1,0,0,0,0,0,1,0,0,1815,1682,2,1682,1549
522780,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,0,0,0,0,1,0,0,0,0,1,1198,1024,0,1024,850
571070,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,52,2833,0,0,1,0,0,0,0,1,0,0,416,279,2,279,142
360380,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,39,2553,0,0,1,0,0,0,0,0,0,1,47,40,0,40,33
342300,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,55,2709,0,0,0,1,0,0,0,0,0,1,21,19,0,19,17
318780,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,43,2166,0,0,1,0,0,1,0,0,0,0,70,47,0,47,24
709320,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,48,2320,0,1,0,0,0,1,0,0,0,0,909,724,0,724,539
912490,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,64,2776,0,0,1,0,0,0,0,1,0,0,1676,1649,4,1649,1622
775980,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,77,2430,0,0,1,0,0,0,0,0,1,0,1735,1702,1,1702,1669
809820,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,0,0,1,0,0,0,0,1,0,0,1191,1169,0,1169,1147
227010,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,43,2456,0,1,0,0,0,0,0,0,1,0,24,19,0,19,14
706170,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,50,2530,0,1,0,0,0,0,0,1,0,0,1280,1253,0,1253,1226
648490,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,63,2752,0,0,1,0,0,0,0,1,0,0,1336,1228,0,1228,1120
626940,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,55,2536,0,1,0,0,0,0,0,0,1,0,749,658,0,658,567
619170,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,46,2380,0,1,0,0,0,0,0,0,0,1,91,90,0,90,89
674720,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,0,1,0,0,0,0,0,0,0,1,414,345,0,345,276
210590,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,0,1,0,0,0,0,0,0,1,0,44,36,0,36,28
295430,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,0,1,0,0,0,0,0,0,1,0,63,45,0,45,27
759030,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,0,1,0,0,0,0,0,1,0,0,901,801,0,801,701
349840,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,0,0,0,1,0,1,0,0,0,0,38,35,0,35,32
549980,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,64,2635,0,0,1,0,0,0,0,0,0,1,455,447,0,447,439
543560,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,0,0,0,0,1,0,0,0,0,1,775,775,0,775,775
342420,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,0,1,0,0,0,0,0,0,1,0,15,14,0,14,13
517222.293252156,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,47,2461,0,1,0,0,0,0,0,1,0,0,38,34,0,34,30
733560,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,36,2302,0,1,0,0,0,0,0,0,0,1,1512,1400,3,1400,1288
283200,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,70,2690,0,0,0,1,0,0,0,1,0,0,43,39,0,39,35
237630,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,43,2850,0,0,1,0,0,0,0,1,0,0,42,36,0,36,30
725700,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,36,2224,0,1,0,0,0,0,0,1,0,0,1089,865,0,865,641
345290,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,44,2812,0,1,0,0,0,0,0,0,1,0,162,121,0,121,80
707920,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,69,2667,0,0,0,0,1,0,0,1,0,0,1272,1158,0,1158,1044
632110,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,38,2763,0,1,0,0,0,0,0,1,0,0,1173,1028,0,1028,883
838910,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,46,2168,0,1,0,0,0,0,0,0,1,0,816,801,0,801,786
360650,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,52,2614,0,0,1,0,0,0,0,1,0,0,74,71,0,71,68
511410,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,80,2515,0,0,1,0,0,0,0,0,0,1,157,151,0,151,145
569390,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,44,2443,0,1,0,0,0,0,0,1,0,0,561,512,0,512,463
808720,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,69,2207,0,0,1,0,0,0,0,1,0,0,1336,1228,0,1228,1120
723350,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,44,2844,0,0,0,1,0,0,0,0,0,1,2092,2092,0,2092,2092
617980,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,56,2377,0,0,1,0,0,0,0,0,0,1,463,450,0,450,437
768420,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,70,2216,0,0,0,0,1,0,0,0,0,1,1130,1098,0,1098,1066
294780,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,44,2322,0,0,0,1,0,0,0,1,0,0,20,19,0,19,18
469980,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,64,2774,0,0,1,0,0,0,0,1,0,0,377,350,1,350,323
968430,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,30,2591,0,0,1,0,0,0,0,1,0,0,1544,1527,1,1527,1510
700530,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,55,2520,0,1,0,0,0,0,0,0,1,0,1012,923,0,923,834
716700,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,58,2514,0,0,0,0,1,0,0,0,0,1,1766,1606,3,1606,1446
443590,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,42,2171,0,1,0,0,0,0,0,1,0,0,45,44,0,44,43
408870,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,68,2578,0,0,1,0,0,0,0,1,0,0,161,118,0,118,75
488770,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,54,2334,1,0,0,0,0,0,0,1,0,0,144,120,0,120,96
744850,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,73,2468,0,0,0,1,0,0,0,1,0,0,1734,1685,0,1685,1636
644740,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,48,2409,0,0,0,1,0,0,0,1,0,0,823,730,0,730,637
772260,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,57,2280,0,0,0,1,0,0,0,1,0,0,1138,1117,0,1117,1096
726430,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,71,2646,0,0,0,0,1,0,0,1,0,0,1429,1376,1,1376,1323
857380,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,42,2316,0,0,0,1,0,0,0,0,1,0,1371,1358,2,1358,1345
556860,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,54,2659,1,0,0,0,0,0,0,1,0,0,982,956,1,956,930
390620,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,37,2255,0,0,1,0,0,0,0,1,0,0,44,32,1,32,20
407940,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,45,2607,0,1,0,0,0,0,0,1,0,0,434,384,0,384,334
44280,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,51,2426,0,1,0,0,0,0,0,1,0,0,359,38,0,38,-283
326320,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,57,2855,0,1,0,0,0,1,0,0,0,0,576,523,0,523,470
382360,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,52,2441,0,0,1,0,0,0,0,0,0,1,88,78,0,78,68
517222.293252156,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,41,2239,0,1,0,0,0,0,0,1,0,0,63,50,0,50,37
313850,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,36,2730,0,0,1,0,0,0,0,0,1,0,27,18,1,18,9
245700,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,36,2646,0,1,0,0,0,0,0,1,0,0,193,149,0,149,105
946420,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,69,2296,0,1,0,0,0,0,0,1,0,0,2211,2068,2,2068,1925
586460,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,58,2543,0,1,0,0,0,0,0,0,1,0,140,118,0,118,96
532010,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,45,2661,0,0,1,0,0,0,0,1,0,0,415,388,0,388,361
571130,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,42,2667,0,1,0,0,0,0,0,1,0,0,263,221,0,221,179
513730,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,29,2531,0,1,0,0,0,0,0,1,0,0,393,276,0,276,159
234770,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,34,2410,0,1,0,0,0,0,0,1,0,0,147,118,0,118,89
581160,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,64,2236,0,1,0,0,0,0,0,1,0,0,443,392,0,392,341
729680,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,57,2354,1,0,0,0,0,0,0,0,0,1,1958,1903,1,1903,1848
397910,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,49,2617,0,1,0,0,0,0,0,0,1,0,174,153,0,153,132
917120,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,73,2414,0,0,1,0,0,0,0,0,1,0,2217,2169,1,2169,2121
944720,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,62,2246,0,0,1,0,0,0,0,1,0,0,1691,1675,2,1675,1659
136720,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,60,2597,0,0,0,1,0,0,0,1,0,0,25,20,0,20,15
965470,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,40,2196,0,1,0,0,0,1,0,0,0,0,809,747,3,747,685
792050,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,45,2828,0,1,0,0,0,0,0,1,0,0,895,851,1,851,807
565590,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,45,2710,0,0,0,1,0,0,0,0,0,1,484,453,0,453,422
326440,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,47,2688,0,1,0,0,0,0,0,0,0,1,413,390,1,390,367
675060,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,40,2337,0,0,1,0,0,1,0,0,0,0,331,264,0,264,197
242060,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,50,2637,0,0,1,0,0,0,0,1,0,0,25,22,0,22,19
284200,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,2346,1,0,0,0,0,0,0,0,0,1,13,13,0,13,13
229790,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,50,2820,0,1,0,0,0,0,0,1,0,0,115,93,0,93,71
332790,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,54,2176,0,0,1,0,0,0,0,1,0,0,16,16,0,16,16
303680,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,43,2393,0,1,0,0,0,0,0,1,0,0,52,50,0,50,48
636840,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,50,2739,0,1,0,0,0,0,0,1,0,0,1464,1384,0,1384,1304
517222.293252156,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,56,2660,1,0,0,0,0,0,0,1,0,0,441,350,1,350,259
688050,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,61,2444,1,0,0,0,0,0,0,0,0,1,283,263,0,263,243
658140,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,54,2278,0,0,0,1,0,0,0,0,0,1,747,712,0,712,677
719640,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,62,2564,1,0,0,0,0,0,0,1,0,0,1870,1784,0,1784,1698
391460,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,34,2659,0,0,1,0,0,0,0,1,0,0,165,153,0,153,141
968760,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,43,2486,0,0,0,1,0,0,0,1,0,0,1941,1920,3,1920,1899
517222.293252156,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,39,2677,0,1,0,0,0,0,1,0,0,0,839,809,0,809,779
682810,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,62,2850,0,0,1,0,0,0,0,1,0,0,1655,1614,0,1614,1573
367900,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,37,2644,0,1,0,0,0,0,0,1,0,0,66,56,0,56,46
279430,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,53,2599,0,0,0,1,0,0,0,1,0,0,37,34,0,34,31
222630,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,69,2250,1,0,0,0,0,0,0,1,0,0,21,19,0,19,17
302610,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,48,2801,0,0,0,1,0,0,0,1,0,0,22,16,0,16,10
285870,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,42,2296,0,0,0,1,0,0,0,1,0,0,78,65,0,65,52
438150,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,38,2609,0,1,0,0,0,0,0,0,1,0,79,64,0,64,49
481950,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,64,2318,0,1,0,0,0,0,0,1,0,0,265,260,0,260,255
770270,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,68,2303,0,1,0,0,0,0,0,0,1,0,1175,1164,0,1164,1153
713220,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,55,2657,0,1,0,0,0,0,0,0,0,1,1305,1101,0,1101,897
327650,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,41,2285,0,1,0,0,0,0,0,0,1,0,46,43,0,43,40
232720,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,67,2414,1,0,0,0,0,0,0,1,0,0,46,34,0,34,22
499120,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,71,2819,0,0,0,1,0,0,0,0,1,0,874,832,1,832,790
75000,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,35,2856,0,0,0,1,0,1,0,0,0,0,100,66,0,66,32
681170,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,73,2635,0,0,0,0,1,0,0,0,0,1,930,894,1,894,858
672250,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,65,2374,0,1,0,0,0,0,0,1,0,0,868,725,0,725,582
176490,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,44,2388,0,1,0,0,0,0,0,1,0,0,45,44,0,44,43
559140,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,45,2585,0,0,0,1,0,0,0,1,0,0,1260,1028,0,1028,796
400590,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,36,2433,0,1,0,0,0,0,0,1,0,0,414,269,1,269,124
609050,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,70,2365,0,0,0,1,0,0,0,1,0,0,392,354,0,354,316
753300,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,43,2792,0,1,0,0,0,0,0,1,0,0,1109,1048,0,1048,987
606890,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,69,2552,0,0,1,0,0,0,0,1,0,0,639,615,0,615,591
386800,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,36,2617,0,1,0,0,0,0,0,1,0,0,79,67,0,67,55
614160,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,38,2665,0,0,0,1,0,0,0,1,0,0,1665,1587,1,1587,1509
497670,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,29,2582,0,0,1,0,0,0,0,1,0,0,692,543,0,543,394
832730,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,50,2801,0,0,1,0,0,0,0,1,0,0,1392,1290,0,1290,1188
290090,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,39,2371,0,1,0,0,0,0,0,1,0,0,44,42,0,42,40
450570,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,41,2369,0,1,0,0,0,0,0,0,1,0,50,47,0,47,44
371500,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,49,2815,0,1,0,0,0,0,0,1,0,0,467,351,0,351,235
430200,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,50,2370,0,0,1,0,0,0,0,1,0,0,223,180,0,180,137
531540,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,61,2179,0,1,0,0,0,0,0,1,0,0,158,151,0,151,144
653080,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,47,2450,0,1,0,0,0,0,0,1,0,0,1211,1177,2,1177,1143
764670,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,50,2840,0,0,1,0,0,0,0,1,0,0,1575,1517,0,1517,1459
810440,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,73,2343,0,1,0,0,0,1,0,0,0,0,1208,1182,0,1182,1156
328710,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,69,2636,0,1,0,0,0,0,0,1,0,0,43,38,0,38,33
558010,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,45,2439,0,0,1,0,0,0,0,1,0,0,527,432,1,432,337
763200,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,61,2166,0,0,0,0,1,0,0,1,0,0,932,897,0,897,862
369270,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,65,2186,0,0,1,0,0,0,0,0,1,0,71,67,0,67,63
487940,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,67,2162,0,0,0,1,0,0,0,1,0,0,54,39,0,39,24
234780,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,55,2626,0,0,1,0,0,0,0,1,0,0,129,90,0,90,51
711280,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,47,2790,1,0,0,0,0,0,0,1,0,0,1615,1584,0,1584,1553
594620,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,70,2699,0,1,0,0,0,0,0,1,0,0,1088,892,0,892,696
425540,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,42,2692,0,0,0,1,0,0,0,1,0,0,41,41,0,41,41
670460,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,69,2698,0,0,0,0,1,0,0,1,0,0,993,886,0,886,779
421920,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,72,2455,0,1,0,0,0,0,0,1,0,0,100,93,0,93,86
517222.293252156,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,68,2767,0,1,0,0,0,0,0,0,0,1,1680,1664,0,1664,1648
317610,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,36,2244,0,1,0,0,0,0,0,1,0,0,98,70,0,70,42
343500,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,41,2412,0,0,0,1,0,0,0,1,0,0,48,37,0,37,26
545910,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,71,2487,0,0,0,1,0,0,0,1,0,0,519,495,0,495,471
718660,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,64,2345,0,1,0,0,0,0,0,1,0,0,715,682,0,682,649
695200,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,37,2516,0,1,0,0,0,0,0,1,0,0,1455,1362,0,1362,1269
647130,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,50,2301,1,0,0,0,0,0,0,1,0,0,602,548,0,548,494
278890,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,43,2518,0,1,0,0,0,0,0,0,1,0,26,18,0,18,10
221230,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,60,2253,0,0,0,0,1,0,1,0,0,0,102,71,0,71,40
278030,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,47,2831,0,1,0,0,0,0,0,1,0,0,176,127,0,127,78
516510,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,60,2758,0,1,0,0,0,0,0,1,0,0,433,341,0,341,249
