"Income","Kidhome","Teenhome","Recency","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Complain","Response","Age","Customer_Days","marital_Divorced","marital_Married","marital_Single","marital_Together","marital_Widow","education_2n Cycle","education_Basic","education_Graduation","education_Master","education_PhD","MntTotal","MntRegularProds","AcceptedCmpOverall"
832570,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,25,2808,0,0,1,0,0,1,0,0,0,0,1298,1231,2
222800,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0
721590,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,0,42,2767,0,1,0,0,0,0,0,0,0,1,1348,1295,0
642600,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,1,59,2693,0,0,0,1,0,0,0,1,0,0,1544,1514,0
827330,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,1,36,2451,0,0,1,0,0,0,0,0,0,1,1285,1247,0
742900,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,0,49,2480,1,0,0,0,0,0,0,0,1,0,1205,1193,2
582170,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0
210240,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,44,2519,0,0,0,1,0,0,0,0,1,0,66,48,0
701160,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,0,48,2678,0,1,0,0,0,0,0,0,0,1,1507,1478,0
540060,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,0,35,2808,0,0,0,1,0,0,0,1,0,0,484,387,0
690630,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,0,54,2758,0,1,0,0,0,0,0,0,0,1,902,876,0
114480,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,45,2355,1,0,0,0,0,1,0,0,0,0,8,2,0
618250,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0
NA,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,0,49,2417,0,1,0,0,0,0,0,1,0,0,907,854,0
691090,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,38,2756,0,1,0,0,0,0,0,1,0,0,1460,1365,1
602080,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,1,47,2789,0,0,0,0,1,0,0,1,0,0,597,538,1
328890,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,52,2455,0,0,0,1,0,0,0,0,1,0,47,39,0
347380,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,36,2208,0,0,1,0,0,0,0,1,0,0,18,16,0
305380,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,0,49,2795,0,0,0,1,0,0,0,0,1,0,347,327,0
823260,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,1,43,2270,0,0,0,1,0,1,0,0,0,0,2074,1891,3
266420,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,53,2279,1,0,0,0,0,0,0,0,0,1,34,26,0
699320,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,0,56,2541,1,0,0,0,0,0,0,1,0,0,992,935,0
445030,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0
602000,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,72,2702,0,0,1,0,0,0,0,0,0,1,659,633,0
496380,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0
238300,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,33,2301,0,0,1,0,0,1,0,0,0,0,27,11,0
330510,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,1,61,2841,0,0,0,0,1,0,0,0,1,0,616,397,0
729050,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,0,62,2318,0,1,0,0,0,0,0,1,0,0,1312,1109,1
697020,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,0,69,2654,0,0,0,1,0,0,0,0,0,1,982,925,0
703000,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,0,45,2508,1,0,0,0,0,0,0,1,0,0,1550,1504,0
706430,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,1,36,2781,0,1,0,0,0,0,0,0,0,1,1795,1762,0
303960,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,51,2219,0,1,0,0,0,0,0,0,0,1,22,10,1
506160,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,52,2231,1,0,0,0,0,0,0,0,0,1,145,141,0
627720,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,0,51,2565,0,0,1,0,0,0,0,0,1,0,838,730,1
302980,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,35,2200,0,0,1,0,0,0,0,0,0,1,28,28,0
524130,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,0,36,2762,0,0,1,0,0,0,0,1,0,0,438,426,0
441550,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,63,2320,0,1,0,0,0,0,0,0,0,1,32,18,0
869790,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,1,49,2393,1,0,0,0,0,0,0,0,0,1,1667,1632,1
765320,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,45,2452,0,0,0,1,0,0,0,1,0,0,790,760,0
420810,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,0,38,2647,0,1,0,0,0,0,0,1,0,0,355,328,1
675460,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954,1782,0
884200,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,0,31,2217,0,0,0,1,0,0,0,0,1,0,1916,1763,3
311580,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,35,2677,0,1,0,0,0,0,0,1,0,0,67,62,0
616710,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,52,2185,1,0,0,0,0,0,0,1,0,0,704,676,2
697190,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,46,2193,0,0,1,0,0,0,0,1,0,0,758,715,0
491600,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,71,2411,1,0,0,0,0,0,0,1,0,0,221,206,0
248820,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1
909330,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,66,2249,0,0,1,0,0,0,0,0,0,1,1606,1527,1
1137340,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,75,2191,0,0,1,0,0,0,0,0,0,1,274,271,0
592920,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,70,2540,0,0,0,1,0,0,0,0,0,1,493,479,0
457590,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0
221480,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,37,2236,0,0,1,0,0,0,0,1,0,0,38,27,0
733950,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,33,2262,0,1,0,0,0,0,0,0,1,0,386,375,0
298190,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,49,2407,1,0,0,0,0,0,0,1,0,0,37,35,0
456880,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,52,2314,0,1,0,0,0,0,0,1,0,0,297,288,1
628200,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,66,2573,0,1,0,0,0,0,0,1,0,0,923,870,0
604910,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,49,2455,0,1,0,0,0,0,0,0,0,1,952,876,0
332350,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,34,2303,0,0,0,1,0,0,0,1,0,0,64,58,0
357010,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,61,2626,0,1,0,0,0,0,0,1,0,0,41,36,0
315350,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,40,2435,0,1,0,0,0,0,0,0,1,0,32,13,1
925560,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,60,2229,0,0,0,1,0,1,0,0,0,0,1235,1207,0
673840,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,50,2755,0,0,1,0,0,0,0,1,0,0,1383,1276,1
805730,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,49,2782,0,0,0,1,0,0,0,0,1,0,1549,1534,0
778700,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,53,2835,0,1,0,0,0,0,0,1,0,0,1682,1549,2
522780,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,57,2679,0,0,0,0,1,0,0,0,0,1,1024,850,0
571070,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,52,2833,0,0,1,0,0,0,0,1,0,0,279,142,2
189290,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0
360380,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,39,2553,0,0,1,0,0,0,0,0,0,1,40,33,0
201800,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,44,2653,0,0,1,0,0,0,0,1,0,0,119,101,0
342300,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,55,2709,0,0,0,1,0,0,0,0,0,1,19,17,0
318780,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,43,2166,0,0,1,0,0,1,0,0,0,0,47,24,0
709320,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,48,2320,0,1,0,0,0,1,0,0,0,0,724,539,0
912490,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,64,2776,0,0,1,0,0,0,0,1,0,0,1649,1622,4
775980,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,77,2430,0,0,1,0,0,0,0,0,1,0,1702,1669,1
809820,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,61,2696,0,0,1,0,0,0,0,1,0,0,1169,1147,0
227010,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,43,2456,0,1,0,0,0,0,0,0,1,0,19,14,0
552120,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,51,2742,0,1,0,0,0,0,0,0,0,1,1148,1114,2
706170,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,50,2530,0,1,0,0,0,0,0,1,0,0,1253,1226,0
648490,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,63,2752,0,0,1,0,0,0,0,1,0,0,1228,1120,0
626940,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,55,2536,0,1,0,0,0,0,0,0,1,0,658,567,0
619170,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,46,2380,0,1,0,0,0,0,0,0,0,1,90,89,0
674720,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,73,2433,0,1,0,0,0,0,0,0,0,1,345,276,0
210590,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,38,2332,0,1,0,0,0,0,0,0,1,0,36,28,0
295430,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,52,2248,0,1,0,0,0,0,0,0,1,0,45,27,0
759030,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,69,2606,0,1,0,0,0,0,0,1,0,0,801,701,0
349840,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,45,2820,0,0,0,1,0,1,0,0,0,0,35,32,0
549980,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,64,2635,0,0,1,0,0,0,0,0,0,1,447,439,0
543560,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,71,2746,0,0,0,0,1,0,0,0,0,1,775,775,0
342420,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,2257,0,1,0,0,0,0,0,0,1,0,14,13,0
NA,1,0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,47,2461,0,1,0,0,0,0,0,1,0,0,34,30,0
733560,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,36,2302,0,1,0,0,0,0,0,0,0,1,1400,1288,3
283200,0,1,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,70,2690,0,0,0,1,0,0,0,1,0,0,39,35,0
237630,1,0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,43,2850,0,0,1,0,0,0,0,1,0,0,36,30,0
725700,0,0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,36,2224,0,1,0,0,0,0,0,1,0,0,865,641,0
345290,1,0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,44,2812,0,1,0,0,0,0,0,0,1,0,121,80,0
707920,0,0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,69,2667,0,0,0,0,1,0,0,1,0,0,1158,1044,0
632110,0,0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,38,2763,0,1,0,0,0,0,0,1,0,0,1028,883,0
838910,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,46,2168,0,1,0,0,0,0,0,0,1,0,801,786,0
360650,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,52,2614,0,0,1,0,0,0,0,1,0,0,71,68,0
398980,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,66,2661,0,0,0,1,0,0,0,1,0,0,122,110,0
511410,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,80,2515,0,0,1,0,0,0,0,0,0,1,151,145,0
569390,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,44,2443,0,1,0,0,0,0,0,1,0,0,512,463,0
808720,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,69,2207,0,0,1,0,0,0,0,1,0,0,1228,1120,0
723350,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,44,2844,0,0,0,1,0,0,0,0,0,1,2092,2092,0
617980,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,56,2377,0,0,1,0,0,0,0,0,0,1,450,437,0
768420,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,70,2216,0,0,0,0,1,0,0,0,0,1,1098,1066,0
294780,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,44,2322,0,0,0,1,0,0,0,1,0,0,19,18,0
469980,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,64,2774,0,0,1,0,0,0,0,1,0,0,350,323,1
968430,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,30,2591,0,0,1,0,0,0,0,1,0,0,1527,1510,1
565510,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,70,2212,0,0,0,0,1,0,0,0,0,1,122,106,0
700530,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,55,2520,0,1,0,0,0,0,0,0,1,0,923,834,0
716700,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,58,2514,0,0,0,0,1,0,0,0,0,1,1606,1446,3
443590,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,42,2171,0,1,0,0,0,0,0,1,0,0,44,43,0
408870,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,68,2578,0,0,1,0,0,0,0,1,0,0,118,75,0
488770,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,54,2334,1,0,0,0,0,0,0,1,0,0,120,96,0
744850,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,73,2468,0,0,0,1,0,0,0,1,0,0,1685,1636,0
644740,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,48,2409,0,0,0,1,0,0,0,1,0,0,730,637,0
772260,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,57,2280,0,0,0,1,0,0,0,1,0,0,1117,1096,0
726430,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,71,2646,0,0,0,0,1,0,0,1,0,0,1376,1323,1
857380,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,42,2316,0,0,0,1,0,0,0,0,1,0,1358,1345,2
556860,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,54,2659,1,0,0,0,0,0,0,1,0,0,956,930,1
390620,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,37,2255,0,0,1,0,0,0,0,1,0,0,32,20,1
346000,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,49,2703,0,0,0,1,0,0,0,1,0,0,303,288,0
407940,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,45,2607,0,1,0,0,0,0,0,1,0,0,384,334,0
546900,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,49,2393,0,1,0,0,0,1,0,0,0,0,180,162,0
44280,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,51,2426,0,1,0,0,0,0,0,1,0,0,38,-283,0
326320,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,57,2855,0,1,0,0,0,1,0,0,0,0,523,470,0
382360,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,52,2441,0,0,1,0,0,0,0,0,0,1,78,68,0
NA,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,41,2239,0,1,0,0,0,0,0,1,0,0,50,37,0
313850,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,36,2730,0,0,1,0,0,0,0,0,1,0,18,9,1
245700,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,36,2646,0,1,0,0,0,0,0,1,0,0,149,105,0
255090,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0
946420,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,69,2296,0,1,0,0,0,0,0,1,0,0,2068,1925,2
586460,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,58,2543,0,1,0,0,0,0,0,0,1,0,118,96,0
532010,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,45,2661,0,0,1,0,0,0,0,1,0,0,388,361,0
219940,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,63,2711,0,0,0,1,0,0,0,1,0,0,19,16,0
571130,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,42,2667,0,1,0,0,0,0,0,1,0,0,221,179,0
513730,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,29,2531,0,1,0,0,0,0,0,1,0,0,276,159,0
234770,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,34,2410,0,1,0,0,0,0,0,1,0,0,118,89,0
581160,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,64,2236,0,1,0,0,0,0,0,1,0,0,392,341,0
729680,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,57,2354,1,0,0,0,0,0,0,0,0,1,1903,1848,1
397910,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,49,2617,0,1,0,0,0,0,0,0,1,0,153,132,0
917120,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,73,2414,0,0,1,0,0,0,0,0,1,0,2169,2121,1
944720,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,62,2246,0,0,1,0,0,0,0,1,0,0,1675,1659,2
136720,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,60,2597,0,0,0,1,0,0,0,1,0,0,20,15,0
965470,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,40,2196,0,1,0,0,0,1,0,0,0,0,747,685,3
792050,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,45,2828,0,1,0,0,0,0,0,1,0,0,851,807,1
565590,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,45,2710,0,0,0,1,0,0,0,0,0,1,453,422,0
326440,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,47,2688,0,1,0,0,0,0,0,0,0,1,390,367,1
675060,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,40,2337,0,0,1,0,0,1,0,0,0,0,264,197,0
242060,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,50,2637,0,0,1,0,0,0,0,1,0,0,22,19,0
284200,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,53,2346,1,0,0,0,0,0,0,0,0,1,13,13,0
229790,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,50,2820,0,1,0,0,0,0,0,1,0,0,93,71,0
332790,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,54,2176,0,0,1,0,0,0,0,1,0,0,16,16,0
464230,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,48,2443,0,0,1,0,0,0,0,0,1,0,84,76,0
303680,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,43,2393,0,1,0,0,0,0,0,1,0,0,50,48,0
636840,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,50,2739,0,1,0,0,0,0,0,1,0,0,1384,1304,0
NA,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,56,2660,1,0,0,0,0,0,0,1,0,0,350,259,1
688050,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,61,2444,1,0,0,0,0,0,0,0,0,1,263,243,0
658140,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,54,2278,0,0,0,1,0,0,0,0,0,1,712,677,0
719640,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,62,2564,1,0,0,0,0,0,0,1,0,0,1784,1698,0
391460,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,34,2659,0,0,1,0,0,0,0,1,0,0,153,141,0
968760,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,43,2486,0,0,0,1,0,0,0,1,0,0,1920,1899,3
NA,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,39,2677,0,1,0,0,0,0,1,0,0,0,809,779,0
682810,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,62,2850,0,0,1,0,0,0,0,1,0,0,1614,1573,0
372840,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,45,2616,0,1,0,0,0,1,0,0,0,0,17,11,0
367900,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,37,2644,0,1,0,0,0,0,0,1,0,0,56,46,0
279430,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,53,2599,0,0,0,1,0,0,0,1,0,0,34,31,0
222630,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,69,2250,1,0,0,0,0,0,0,1,0,0,19,17,0
302610,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,48,2801,0,0,0,1,0,0,0,1,0,0,16,10,0
285870,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,42,2296,0,0,0,1,0,0,0,1,0,0,65,52,0
438150,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,38,2609,0,1,0,0,0,0,0,0,1,0,64,49,0
481950,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,64,2318,0,1,0,0,0,0,0,1,0,0,260,255,0
770270,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,68,2303,0,1,0,0,0,0,0,0,1,0,1164,1153,0
713220,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,55,2657,0,1,0,0,0,0,0,0,0,1,1101,897,0
327650,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,41,2285,0,1,0,0,0,0,0,0,1,0,43,40,0
296720,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,55,2633,0,0,0,1,0,0,0,1,0,0,17,9,0
232720,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,67,2414,1,0,0,0,0,0,0,1,0,0,34,22,0
499120,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,71,2819,0,0,0,1,0,0,0,0,1,0,832,790,1
